0.008226421228701347,6.26286046740443e-8
0.04313416809620166,6.335584940045043e-8
0.09686471964715795,0.000001731141902557761
0.14054218233308666,0.000004440385183030386
0.17597183423953736,0.000006982789967445104
0.21748895229702384,0.000009171154907404635
0.23190978743064442,0.000009400622008136586
0.2523838654340582,0.000009109381884761657
0.28291958812281026,0.000007818351378984339
0.33587156002549645,0.000005694454545065645
0.42161799117894927,0.000003279574262381341
0.5466099700974081,0.0000019905115952754742
0.7066594227388037,0.0000014313459588721714
0.8975697192407566,0.000001164489923382629