0.03103623817692583,0.0000011464371425271315
0.04167112282307847,0.000002938325369290592
0.05239156567233774,0.000005146882045183287
0.058928212389683404,0.000006980351558656565
0.06958448658661273,0.000008876406897702334
0.07785368691686731,0.000009147412506042547
0.09597491433484909,0.000007397790031613756
0.10989523398029596,0.000005189746704939702
0.13609315577154243,0.0000027736258283103547
0.18098126703142978,0.0000013787276639616002
0.26710415427855183,7.971885574459167e-7
0.497046103037744,6.144790147117322e-7